State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
West Bengal,Dakshin Dinajpur,Balurghat,Raddish,Other,NA,23/02/2023,1100,1300,1200
West Bengal,Dakshin Dinajpur,Gangarampur(Dakshin Dinajpur),Raddish,Other,NA,23/02/2023,800,1000,900
West Bengal,Dakshin Dinajpur,Gangarampur(Dakshin Dinajpur),Squash(Chappal Kadoo),Other,NA,23/02/2023,800,1000,900
West Bengal,Dakshin Dinajpur,Gangarampur(Dakshin Dinajpur),Tomato,Other,NA,23/02/2023,800,1000,900
West Bengal,Darjeeling,Kalimpong,Potato,Jyoti,NA,23/02/2023,1800,2000,1900
West Bengal,Darjeeling,Kalimpong,Rice,Other,NA,23/02/2023,3000,4000,3500
West Bengal,Darjeeling,Karsiyang(Matigara),Squash(Chappal Kadoo),Other,NA,23/02/2023,1000,1400,1200
West Bengal,Darjeeling,Karsiyang(Matigara),Tomato,Other,NA,23/02/2023,1600,2000,1800
West Bengal,Darjeeling,Siliguri,Banana,Other,NA,23/02/2023,2200,2300,2250
West Bengal,Darjeeling,Siliguri,Banana,Other,NA,23/02/2023,1800,2000,1900
West Bengal,Darjeeling,Siliguri,Green Chilli,Green Chilly,NA,23/02/2023,3200,3500,3300
West Bengal,Darjeeling,Siliguri,Green Gram Dal (Moong Dal),Green Gram Dal,NA,23/02/2023,9300,9500,9400
West Bengal,Darjeeling,Siliguri,Masur Dal,Masur Dal,NA,23/02/2023,9400,9600,9500
West Bengal,Darjeeling,Siliguri,Potato,Local,NA,23/02/2023,500,600,550
West Bengal,Darjeeling,Siliguri,Rice,Fine(Basmati),NA,23/02/2023,4200,4500,4300
West Bengal,Hooghly,Pandua,Onion,Local,NA,23/02/2023,900,1100,1000
West Bengal,Hooghly,Pandua,Onion,Nasik,NA,23/02/2023,900,1100,1000
West Bengal,Hooghly,Sheoraphuly,Onion,Nasik,NA,23/02/2023,1000,1200,1100
West Bengal,Howrah,Ramkrishanpur(Howrah),Green Gram Dal (Moong Dal),Green Gram Dal,NA,23/02/2023,10800,11200,11000
West Bengal,Howrah,Ramkrishanpur(Howrah),Masur Dal,Masur Dal,NA,23/02/2023,9300,9700,9500
West Bengal,Howrah,Ramkrishanpur(Howrah),Potato,Jyoti,NA,23/02/2023,770,800,780
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,NA,23/02/2023,2800,3000,2900
West Bengal,Howrah,Uluberia,Peas cod,Other,NA,23/02/2023,2800,3200,3000
West Bengal,Jalpaiguri,Belacoba,Cabbage,Other,NA,23/02/2023,250,350,300
West Bengal,Jalpaiguri,Dhupguri,Brinjal,Other,NA,23/02/2023,1200,1400,1300
West Bengal,Jalpaiguri,Dhupguri,Green Chilli,Green Chilly,NA,23/02/2023,3300,3500,3400
West Bengal,Jalpaiguri,Dhupguri,Potato,Other,NA,23/02/2023,400,500,450
West Bengal,Jalpaiguri,Dhupguri,Sweet Pumpkin,Sweet Pumpkin,NA,23/02/2023,1100,1300,1200
West Bengal,Jalpaiguri,Jalpaiguri Sadar,Cabbage,Other,NA,23/02/2023,300,400,350
West Bengal,Jalpaiguri,Jalpaiguri Sadar,Green Chilli,Other,NA,23/02/2023,3400,3600,3500
West Bengal,Jalpaiguri,Jalpaiguri Sadar,Onion,Other,NA,23/02/2023,1600,1800,1700
West Bengal,Jalpaiguri,Moynaguri,Cauliflower,Other,NA,23/02/2023,550,650,600
West Bengal,Kolkata,Mechua,Apple,Apple,NA,23/02/2023,5000,5600,5600
West Bengal,Kolkata,Mechua,Banana,Other,NA,23/02/2023,1000,1100,1040
West Bengal,Kolkata,Mechua,Orange,Other,NA,23/02/2023,8000,9400,9000
West Bengal,Kolkata,Mechua,Pomegranate,Other,NA,23/02/2023,12000,14000,13400
West Bengal,Kolkata,Sealdah Koley Market,Capsicum,Other,NA,23/02/2023,2600,3000,2800
West Bengal,Kolkata,Sealdah Koley Market,Carrot,Other,NA,23/02/2023,2000,2600,2000
West Bengal,Malda,English Bazar,Potato,Other,NA,23/02/2023,850,950,900
West Bengal,Medinipur(E),Tamluk (Medinipur E),Betal Leaves,Local,NA,23/02/2023,4000,13000,8000
West Bengal,Medinipur(E),Tamluk (Medinipur E),Bitter gourd,Other,NA,23/02/2023,5000,5500,5200
West Bengal,Medinipur(E),Tamluk (Medinipur E),Rice,Fine,NA,23/02/2023,3100,3300,3200
West Bengal,Medinipur(E),Tamluk (Medinipur E),Sweet Pumpkin,Other,NA,23/02/2023,1400,1800,1600
West Bengal,Murshidabad,Kandi,Wheat,Other,NA,23/02/2023,2350,2450,2400
West Bengal,Nadia,Chakdah,Potato,Jyoti,NA,23/02/2023,720,740,730
West Bengal,Nadia,Chakdah,Tomato,Hybrid,NA,23/02/2023,900,1050,1000
West Bengal,Nadia,Karimpur,Brinjal,Other,NA,23/02/2023,2000,2100,2050
West Bengal,Nadia,Ranaghat,Brinjal,Other,NA,23/02/2023,2400,2550,2500
West Bengal,Nadia,Ranaghat,Cabbage,Other,NA,23/02/2023,400,550,500
West Bengal,Nadia,Ranaghat,Onion,Other,NA,23/02/2023,1600,1750,1700
West Bengal,North 24 Parganas,Barasat,Potato,Other,NA,23/02/2023,700,700,700
West Bengal,North 24 Parganas,Barasat,Pumpkin,Other,NA,23/02/2023,1000,1000,1000
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Bitter gourd,Bitter Gourd,NA,23/02/2023,5100,5300,5200
West Bengal,Uttar Dinajpur,Islampur,Jute,TD-5,NA,23/02/2023,5600,5800,5700
West Bengal,Uttar Dinajpur,Raiganj,Jute,TD-5,NA,23/02/2023,5600,5800,5700
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Ginger(Green),Other,NA,23/02/2023,3000,5500,4250
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Green Chilli,Other,NA,23/02/2023,2000,3000,2500
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Onion,Other,NA,23/02/2023,800,1300,1050
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Pumpkin,Other,NA,23/02/2023,1000,1200,1100
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,NA,23/02/2023,400,1400,900
Chattisgarh,Bastar,Bastar,Paddy(Dhan)(Common),Paddy fine,NA,23/02/2023,1600,1650,1630
Chattisgarh,Bastar,Jagdalpur,Tamarind Seed,Tamarind Seed,NA,23/02/2023,2600,2750,2650
Chattisgarh,Bastar,Tokapal,Paddy(Dhan)(Common),Paddy fine,NA,23/02/2023,1500,1550,1530
Chattisgarh,Bijapur,Bharamgarh,Tamarind Seed,Other,NA,23/02/2023,3100,3200,3100
Chattisgarh,Bilaspur,Ratanpur,Paddy(Dhan)(Common),Paddy Coarse,NA,23/02/2023,1600,1600,1600
Chattisgarh,Dantewada,Gidam,Mahua,Other,NA,23/02/2023,1700,1900,1800
Chattisgarh,Dhamtari,Belargaon,Paddy(Dhan)(Common),I.R. 36,NA,23/02/2023,1500,1500,1500
Chattisgarh,Dhamtari,Dhamtari,Paddy(Dhan)(Common),Swarna Masuri (New),NA,23/02/2023,1715,1730,1720
Chattisgarh,Durg,Durg,Methi(Leaves),Methi,NA,23/02/2023,2800,3000,2900
Chattisgarh,Durg,Durg,Orange,Nagpuri,NA,23/02/2023,5000,7000,6000
Chattisgarh,Gariyaband,Chura,Paddy(Dhan)(Common),I.R. 64,NA,23/02/2023,1500,1500,1500
Chattisgarh,Kanker,Bhanupratappur,Paddy(Dhan)(Common),I.R. 64,NA,23/02/2023,1500,1500,1500
Chattisgarh,Kanker,Sambalpur,Maize,Hybrid/Local,NA,23/02/2023,2000,2000,2000
Chattisgarh,Korba,Katghora,Paddy(Dhan)(Common),Paddy Coarse,NA,23/02/2023,1800,1800,1800
Chattisgarh,Mahasamund,Bagbahra,Paddy(Dhan)(Common),MTU-1010,NA,23/02/2023,1750,1750,1750
Chattisgarh,Rajnandgaon,Rajnandgaon,Brinjal,Brinjal,NA,23/02/2023,600,1000,800
Chattisgarh,Rajnandgaon,Rajnandgaon,Cabbage,Cabbage,NA,23/02/2023,200,400,300
Chattisgarh,Rajnandgaon,Rajnandgaon,Orange,Orange,NA,23/02/2023,3500,6500,5000
Chattisgarh,Sukma,Doranpal,Tamarind Fruit,Seedless 1Variety,NA,23/02/2023,2000,2000,2000
Chattisgarh,Sukma,Konta,Tamarind Fruit,Seedless 1Variety,NA,23/02/2023,2000,2200,2050
Andhra Pradesh,Guntur,Duggirala,Turmeric,Finger,NA,23/02/2023,4600,5200,5200
Andhra Pradesh,Guntur,Tenali,Lemon,Lemon,NA,23/02/2023,5000,7600,6500
Bihar,Bhojpur,Bihiya,Brinjal,Arkasheela Mattigulla,NA,23/02/2023,1700,1900,1800
Bihar,Buxar,Buxur,Bitter gourd,Bitter Gourd,NA,23/02/2023,4000,4500,4200
Bihar,Gaya,Gaya,Carrot,Carrot,NA,23/02/2023,2400,2800,2600
Bihar,Gaya,Tekari,Brinjal,Arkasheela Mattigulla,NA,23/02/2023,600,1500,1200
Bihar,Kaimur/Bhabhua,Kaimur,Green Peas,Gemin Peas Dal,NA,23/02/2023,1600,1700,1650
Bihar,Kishanganj,Bahadurganj,Potato,(Red Nanital),NA,23/02/2023,700,900,800
Bihar,Madhubani,Jainagar,Potato,(Red Nanital),NA,23/02/2023,800,1000,900
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Lotus Sticks,Lotus Sticks,NA,23/02/2023,4500,5500,5000
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Orange,Nagpuri,NA,23/02/2023,3500,6500,5000
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Papaya,Other,NA,23/02/2023,2800,3200,3000
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Pineapple,Pine Apple,NA,23/02/2023,5000,6000,5500
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Spinach,Other,NA,23/02/2023,1000,1200,1100
Jammu and Kashmir,Kathua,Kathua,Bhindi(Ladies Finger),Other,NA,23/02/2023,6500,7000,6750
Jammu and Kashmir,Kathua,Kathua,Mousambi(Sweet Lime),Other,NA,23/02/2023,6000,6500,6250
Jammu and Kashmir,Kathua,Kathua,Pomegranate,Other,NA,23/02/2023,8000,11000,9500
Jammu and Kashmir,Kathua,Kathua,Potato,Potato,NA,23/02/2023,600,800,700
Jammu and Kashmir,Kathua,Kathua,Spinach,Spinach,NA,23/02/2023,500,600,550
Jammu and Kashmir,Srinagar,Parimpore,Apple,Delicious,NA,23/02/2023,3120,3750,3400
Jammu and Kashmir,Srinagar,Parimpore,Brinjal,Other,NA,23/02/2023,3000,3500,3300
Jammu and Kashmir,Srinagar,Parimpore,Capsicum,Other,NA,23/02/2023,2800,3000,2900
Jammu and Kashmir,Srinagar,Parimpore,Cauliflower,Other,NA,23/02/2023,1300,1500,1400
Jammu and Kashmir,Srinagar,Parimpore,Cucumbar(Kheera),Other,NA,23/02/2023,3000,3500,3300
Karnataka,Bagalkot,Bagalakot,Maize,Hybrid/Local,NA,23/02/2023,1940,2120,2095
Karnataka,Bagalkot,Bagalakot,Sunflower,Sunflower,NA,23/02/2023,4000,5821,5370
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,NA,23/02/2023,1000,5000,3000
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Banana - Green,Banana - Green,NA,23/02/2023,2600,2900,2800
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Beans,Beans (Whole),NA,23/02/2023,3900,4300,4100
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Bunch Beans,Bunch Beans,NA,23/02/2023,4000,4200,4100
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Cucumbar(Kheera),Cucumbar,NA,23/02/2023,900,1100,1000
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Drumstick,Drumstick,NA,23/02/2023,11000,12000,11500
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Grapes,Black,NA,23/02/2023,10000,12000,11000
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Karbuja(Musk Melon),Karbhuja,NA,23/02/2023,2000,3000,2500
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Mousambi(Sweet Lime),Mousambi,NA,23/02/2023,6500,7500,7000
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Orange,Orange,NA,23/02/2023,6000,7000,6500
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Papaya,Papaya,NA,23/02/2023,2500,3500,3000
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,NA,23/02/2023,12000,16000,14000
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Raddish,Raddish,NA,23/02/2023,900,1100,1000
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Sweet Pumpkin,Sweet Pumpkin,NA,23/02/2023,800,1000,900
Karnataka,Belgaum,Belgaum,Cauliflower,Local,NA,23/02/2023,1500,2000,1800
Karnataka,Belgaum,Belgaum,Gur(Jaggery),Mudde,NA,23/02/2023,3000,3800,3400
Karnataka,Belgaum,Belgaum,Jowar(Sorghum),Jowar ( White),NA,23/02/2023,3500,5000,4300
Karnataka,Belgaum,Belgaum,Tomato,Tomato,NA,23/02/2023,1300,2000,1800
Karnataka,Bellary,Bellary,Black Gram (Urd Beans)(Whole),Black Gram (Whole),NA,23/02/2023,4869,7021,6828
Karnataka,Bellary,Bellary,Foxtail Millet(Navane),Navane Hybrid,NA,23/02/2023,3269,3508,3415
Karnataka,Bellary,Kottur,Cowpea (Lobia/Karamani),Cowpea (Whole),NA,23/02/2023,6229,6522,6429
Karnataka,Bellary,Kottur,Jowar(Sorghum),Jowar Hybrid,NA,23/02/2023,1566,1915,1815
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,NA,23/02/2023,2020,2176,2112
Karnataka,Bidar,Basava Kalayana,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),NA,23/02/2023,7700,8100,8000
Karnataka,Bidar,Basava Kalayana,Gur(Jaggery),Mudde,NA,23/02/2023,3150,3150,3150
Karnataka,Bidar,Basava Kalayana,Jowar(Sorghum),Jowar ( White),NA,23/02/2023,4300,4300,4300
Karnataka,Bidar,Basava Kalayana,Wheat,Medium,NA,23/02/2023,2300,2490,2350
Karnataka,Chamrajnagar,Chamaraj Nagar,Beans,Beans (Whole),NA,23/02/2023,2500,3500,3000
Karnataka,Chamrajnagar,Chamaraj Nagar,Beetroot,Beetroot,NA,23/02/2023,600,1000,800
Karnataka,Chamrajnagar,Chamaraj Nagar,Brinjal,Round/Long,NA,23/02/2023,800,1200,1000
Karnataka,Chamrajnagar,Chamaraj Nagar,Cabbage,Cabbage,NA,23/02/2023,200,300,250
Karnataka,Chamrajnagar,Chamaraj Nagar,Cucumbar(Kheera),Cucumbar,NA,23/02/2023,500,700,600
Karnataka,Chamrajnagar,Chamaraj Nagar,Green Chilli,Green Chilly,NA,23/02/2023,1400,1600,1500
Himachal Pradesh,Kullu,Bhuntar,Bhindi(Ladies Finger),Other,NA,23/02/2023,8000,8500,8200
Himachal Pradesh,Kullu,Bhuntar,Cabbage,Other,NA,23/02/2023,500,800,600
Himachal Pradesh,Kullu,Bhuntar,Coriander(Leaves),Other,NA,23/02/2023,1000,1200,1100
Himachal Pradesh,Kullu,Kullu,Cabbage,Other,NA,23/02/2023,900,1000,1000
Himachal Pradesh,Kullu,Kullu,Carrot,Other,NA,23/02/2023,1500,1800,1600
Himachal Pradesh,Kullu,Kullu,Grapes,Other,NA,23/02/2023,7800,8000,7800
Himachal Pradesh,Kullu,Kullu,Onion,Other,NA,23/02/2023,1800,2000,1900
Himachal Pradesh,Kullu,Kullu,Tomato,Other,NA,23/02/2023,1700,2000,1900
Himachal Pradesh,Mandi,Mandi(Takoli),Cabbage,Other,NA,23/02/2023,500,600,600
Himachal Pradesh,Shimla,Shimla and Kinnaur(Rampur),Colacasia,Colacasia,NA,23/02/2023,3000,3500,3200
Himachal Pradesh,Shimla,Shimla and Kinnaur(Rampur),Cucumbar(Kheera),Cucumbar,NA,23/02/2023,3000,3500,3400
Himachal Pradesh,Sirmore,Nahan,Cabbage,Other,NA,23/02/2023,400,600,500
Himachal Pradesh,Sirmore,Nahan,Carrot,Other,NA,23/02/2023,1200,1600,1400
Himachal Pradesh,Sirmore,Nahan,French Beans (Frasbean),Other,NA,23/02/2023,2000,2500,2250
Himachal Pradesh,Sirmore,Nahan,Grapes,Black,NA,23/02/2023,800000,1000000,900000
Himachal Pradesh,Sirmore,Nahan,Pumpkin,Other,NA,23/02/2023,1200,1400,1300
Himachal Pradesh,Sirmore,Nahan,Raddish,Other,NA,23/02/2023,600,800,700
Himachal Pradesh,Sirmore,Paonta Sahib,Bottle gourd,Other,NA,23/02/2023,1500,2800,2000
Himachal Pradesh,Sirmore,Paonta Sahib,Carrot,Other,NA,23/02/2023,1500,NA,2000
Himachal Pradesh,Sirmore,Paonta Sahib,Coriander(Leaves),Other,NA,23/02/2023,1500,2000,2000
Himachal Pradesh,Sirmore,Paonta Sahib,Grapes,Other,NA,23/02/2023,6500,10000,8000
Himachal Pradesh,Sirmore,Paonta Sahib,Green Chilli,Other,NA,23/02/2023,4000,6000,5000
Himachal Pradesh,Sirmore,Paonta Sahib,Lemon,Other,NA,23/02/2023,8000,NA,9000
Himachal Pradesh,Sirmore,Paonta Sahib,Papaya,Other,NA,23/02/2023,3000,4000,3500
Himachal Pradesh,Sirmore,Paonta Sahib,Spinach,Other,NA,23/02/2023,1000,NA,1200
Himachal Pradesh,Sirmore,Paonta Sahib,Tomato,Other,NA,23/02/2023,1500,2500,2000
Himachal Pradesh,Solan,Solan,Ber(Zizyphus/Borehannu),Other,NA,23/02/2023,3500,4000,3800
Himachal Pradesh,Solan,Solan,Brinjal,Other,NA,23/02/2023,2000,3000,2500
Himachal Pradesh,Solan,Solan,Green Chilli,Other,NA,23/02/2023,4000,4500,4200
Himachal Pradesh,Solan,Solan,Guava,Other,NA,23/02/2023,6500,8000,7000
Himachal Pradesh,Solan,Solan,Mashrooms,Other,NA,23/02/2023,10000,13000,12000
Himachal Pradesh,Solan,Solan,Potato,Other,NA,23/02/2023,600,700,600
Himachal Pradesh,Solan,Solan,Raddish,Other,NA,23/02/2023,800,1200,1000
Himachal Pradesh,Solan,Solan,Spinach,Other,NA,23/02/2023,800,1000,900
Himachal Pradesh,Una,Una,Apple,Delicious,NA,23/02/2023,6000,12000,9000
Himachal Pradesh,Una,Una,Capsicum,Capsicum,NA,23/02/2023,2500,3000,2750
Himachal Pradesh,Una,Una,Colacasia,Other,NA,23/02/2023,2000,2200,2100
Himachal Pradesh,Una,Una,Coriander(Leaves),Coriander,NA,23/02/2023,800,1000,900
Himachal Pradesh,Una,Una,Garlic,Other,NA,23/02/2023,4000,10000,7000
Himachal Pradesh,Una,Una,Grapes,Black,NA,23/02/2023,6000,8000,7000
Himachal Pradesh,Una,Una,Lemon,Other,NA,23/02/2023,3000,9000,6000
Himachal Pradesh,Una,Una,Potato,Potato,NA,23/02/2023,700,800,750
Jammu and Kashmir,Anantnag,Kulgam,Banana,Banana - Ripe,NA,23/02/2023,3600,4200,3900
Jammu and Kashmir,Anantnag,Kulgam,Onion,Red,NA,23/02/2023,2000,2400,2250
Jammu and Kashmir,Jammu,Batote,Carrot,Carrot,NA,23/02/2023,1600,1800,1700
Jammu and Kashmir,Jammu,Batote,Green Chilli,Green Chilly,NA,23/02/2023,4000,4200,4100
Jammu and Kashmir,Jammu,Batote,Onion,Other,NA,23/02/2023,2000,2200,2100
Jammu and Kashmir,Jammu,Batote,Peas Wet,Other,NA,23/02/2023,3000,3200,3100
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Bottle gourd,Bottle Gourd,NA,23/02/2023,1600,2000,1800
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Brinjal,Other,NA,23/02/2023,1800,2000,1900
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Cabbage,Other,NA,23/02/2023,500,600,550
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Garlic,Other,NA,23/02/2023,8000,9000,8500
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Brinjal,Other,NA,23/02/2023,2400,2600,2500
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Cauliflower,Other,NA,23/02/2023,600,1000,800
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Lemon,Other,NA,23/02/2023,9500,10000,9750
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Potato,Other,NA,23/02/2023,1000,1800,1400
Himachal Pradesh,Kangra,Kangra,Bottle gourd,Other,NA,23/02/2023,2500,3000,2750
Himachal Pradesh,Kangra,Kangra,Capsicum,Other,NA,23/02/2023,4500,5000,4750
Himachal Pradesh,Kangra,Kangra,Cucumbar(Kheera),Other,NA,23/02/2023,4200,4500,4350
Himachal Pradesh,Kangra,Kangra,Green Chilli,Other,NA,23/02/2023,4500,5000,4750
Himachal Pradesh,Kangra,Kangra,Onion,Other,NA,23/02/2023,1600,1700,1650
Himachal Pradesh,Kangra,Kangra,Orange,Other,NA,23/02/2023,7000,8000,7500
Himachal Pradesh,Kangra,Kangra,Pineapple,Other,NA,23/02/2023,4000,5000,4500
Himachal Pradesh,Kangra,Kangra,Pumpkin,Other,NA,23/02/2023,2000,2500,2250
Himachal Pradesh,Kangra,Kangra,Water Melon,Water Melon,NA,23/02/2023,2000,2500,2250
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Apple,Apple,NA,23/02/2023,9500,15000,12000
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Bottle gourd,Bottle Gourd,NA,23/02/2023,2600,3200,2900
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cucumbar(Kheera),Cucumbar,NA,23/02/2023,2200,2700,2450
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Guava,Guava,NA,23/02/2023,6800,7200,7000
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Kinnow,Kinnow,NA,23/02/2023,6200,6800,6500
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Potato,Potato,NA,23/02/2023,1000,1100,1050
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Tomato,Tomato,NA,23/02/2023,1800,2100,1950
Himachal Pradesh,Kangra,Kangra(Jassour),Banana,Other,NA,23/02/2023,4000,4500,4250
Himachal Pradesh,Kangra,Kangra(Jassour),Cabbage,Other,NA,23/02/2023,800,1000,900
Himachal Pradesh,Kangra,Kangra(Jassour),Capsicum,Other,NA,23/02/2023,3000,3500,3250
Himachal Pradesh,Kangra,Kangra(Jassour),Carrot,Other,NA,23/02/2023,1000,1600,1300
Himachal Pradesh,Kangra,Kangra(Jassour),Kinnow,Other,NA,23/02/2023,3000,5000,4000
Himachal Pradesh,Kangra,Kangra(Jassour),Tomato,Other,NA,23/02/2023,2000,2500,2250
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Banana,Amruthapani,NA,23/02/2023,5000,6000,5500
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Capsicum,Capsicum,NA,23/02/2023,4000,4800,4400
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Ginger(Green),Green Ginger,NA,23/02/2023,7000,8000,7500
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Grapes,Annabesahai,NA,23/02/2023,7000,9000,8000
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Kinnow,Kinnow,NA,23/02/2023,5500,6500,6000
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Lemon,Lemon,NA,23/02/2023,8500,9000,8750
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Pomegranate,Other,NA,23/02/2023,9000,10000,9500
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Spinach,Other,NA,23/02/2023,1000,2000,1500
